Meta data,,,
Physical channel, Start Time, Sample Interval, Sample Count
Channel 0 (PXI1Slot5/0),-32.76684577,0.00065535,100000
,,,
Data,,,
Channel 0 (PXI1Slot5/0),,,
-0.001463973,0.05046195,,
-0.0012418,0.0511173,,
-0.001075171,0.05177265,,
-0.001075171,0.052428,,
-0.001491744,0.05308335,,
-0.001075171,0.0537387,,
-0.001519516,0.05439405,,
-0.000852998,0.0550494,,
-0.001269572,0.05570475,,
-0.001214029,0.0563601,,
-0.001047399,0.05701545,,
-0.001436201,0.0576708,,
-0.001269572,0.05832615,,
-0.001158485,0.0589815,,
-0.001436201,0.05963685,,
-0.001130714,0.0602922,,
-0.001269572,0.06094755,,
-0.00140843,0.0616029,,
-0.001019627,0.06225825,,
-0.001547288,0.0629136,,
-0.0012418,0.06356895,,
-0.001130714,0.0642243,,
-0.001186257,0.06487965,,
-0.001713917,0.065535,,
-0.001130714,0.06619035,,
-0.000964084,0.0668457,,
-0.001352886,0.06750105,,
-0.000852998,0.0681564,,
-0.001575059,0.06881175,,
-0.000936313,0.0694671,,
-0.001158485,0.07012245,,
-0.001463973,0.0707778,,
-0.001547288,0.07143315,,
-0.001463973,0.0720885,,
-0.001158485,0.07274385,,
-0.001352886,0.0733992,,
-0.001547288,0.07405455,,
-0.001075171,0.0747099,,
-0.001602831,0.07536525,,
-0.001047399,0.0760206,,
-0.0012418,0.07667595,,
-0.001214029,0.0773313,,
-0.001380658,0.07798665,,
-0.000686368,0.078642,,
-0.001297343,0.07929735,,
-0.001102942,0.0799527,,
-0.001297343,0.08060805,,
-0.000936313,0.0812634,,
-0.001075171,0.08191875,,
-0.001325115,0.0825741,,
-0.001380658,0.08322945,,
-0.0012418,0.0838848,,
-0.001325115,0.08454015,,
-0.001214029,0.0851955,,
-0.001186257,0.08585085,,
-0.00140843,0.0865062,,
-0.00140843,0.08716155,,
-0.001852775,0.0878169,,
-0.001380658,0.08847225,,
-0.001102942,0.0891276,,
-0.001352886,0.08978295,,
-0.001352886,0.0904383,,
-0.001158485,0.09109365,,
-0.001491744,0.091749,,
-0.001436201,0.09240435,,
-0.001352886,0.0930597,,
-0.001158485,0.09371505,,
-0.001352886,0.0943704,,
-0.001380658,0.09502575,,
-0.001519516,0.0956811,,
-0.001436201,0.09633645,,
-0.001602831,0.0969918,,
-0.001380658,0.09764715,,
-0.001463973,0.0983025,,
-0.001269572,0.09895785,,
-0.001158485,0.0996132,,
-0.001047399,0.10026855,,
-0.001186257,0.1009239,,
-0.00140843,0.10157925,,
-0.001158485,0.1022346,,
-0.0012418,0.10288995,,
-0.001380658,0.1035453,,
-0.001269572,0.10420065,,
-0.0012418,0.104856,,
-0.001214029,0.10551135,,
-0.001575059,0.1061667,,
-0.0012418,0.10682205,,
-0.001297343,0.1074774,,
-0.000936313,0.10813275,,
-0.000686368,0.1087881,,
-0.001713917,0.10944345,,
-0.001075171,0.1100988,,
-0.0012418,0.11075415,,
-0.001214029,0.1114095,,
-0.001047399,0.11206485,,
-0.001214029,0.1127202,,
-0.001741689,0.11337555,,
-0.001130714,0.1140309,,
-0.001325115,0.11468625,,
-0.001130714,0.1153416,,
-0.0012418,0.11599695,,
-0.001130714,0.1166523,,
-0.00088077,0.11730765,,
-0.0012418,0.117963,,
-0.001352886,0.11861835,,
-0.00140843,0.1192737,,
-0.0012418,0.11992905,,
-0.00140843,0.1205844,,
-0.001130714,0.12123975,,
-0.001269572,0.1218951,,
-0.001269572,0.12255045,,
-0.001047399,0.1232058,,
-0.001214029,0.12386115,,
-0.001547288,0.1245165,,
-0.001214029,0.12517185,,
-0.001102942,0.1258272,,
-0.001575059,0.12648255,,
-0.001158485,0.1271379,,
-0.0012418,0.12779325,,
-0.001019627,0.1284486,,
-0.001269572,0.12910395,,
-0.001047399,0.1297593,,
-0.001352886,0.13041465,,
-0.00140843,0.13107,,
-0.001380658,0.13172535,,
-0.001047399,0.1323807,,
-0.001269572,0.13303605,,
-0.001269572,0.1336914,,
-0.001325115,0.13434675,,
-0.001269572,0.1350021,,
-0.001214029,0.13565745,,
-0.001658374,0.1363128,,
-0.000908541,0.13696815,,
-0.001547288,0.1376235,,
-0.001380658,0.13827885,,
-0.001269572,0.1389342,,
-0.001186257,0.13958955,,
-0.001214029,0.1402449,,
-0.001102942,0.14090025,,
-0.001908318,0.1415556,,
-0.001186257,0.14221095,,
-0.001352886,0.1428663,,
-0.001658374,0.14352165,,
-0.001186257,0.144177,,
-0.001158485,0.14483235,,
-0.0012418,0.1454877,,
-0.001214029,0.14614305,,
-0.001352886,0.1467984,,
-0.001352886,0.14745375,,
-0.001214029,0.1481091,,
-0.001269572,0.14876445,,
-0.001380658,0.1494198,,
-0.001380658,0.15007515,,
-0.001047399,0.1507305,,
-0.001463973,0.15138585,,
-0.001269572,0.1520412,,
-0.001380658,0.15269655,,
-0.001491744,0.1533519,,
-0.000991856,0.15400725,,
-0.001214029,0.1546626,,
-0.001436201,0.15531795,,
-0.001019627,0.1559733,,
-0.000908541,0.15662865,,
-0.000964084,0.157284,,
-0.0012418,0.15793935,,
-0.001158485,0.1585947,,
-0.001214029,0.15925005,,
-0.001269572,0.1599054,,
-0.001297343,0.16056075,,
-0.001491744,0.1612161,,
-0.001102942,0.16187145,,
-0.000797455,0.1625268,,
-0.001325115,0.16318215,,
-0.00140843,0.1638375,,
-0.000908541,0.16449285,,
-0.001741689,0.1651482,,
-0.001047399,0.16580355,,
-0.001158485,0.1664589,,
-0.001102942,0.16711425,,
-0.001186257,0.1677696,,
-0.001214029,0.16842495,,
-0.001214029,0.1690803,,
-0.001130714,0.16973565,,
-0.001102942,0.170391,,
