	Meta data			
	Physical channel	 Start Time	 Sample Interval	 Sample Count
	Channel 0 (PXI1Slot5/0)	-0.48993584	0.00000704	100000
	Channel 1 (PXI1Slot5/1)	-0.48993584	0.00000704	100000
				
	Data			
Time	Channel 0 (PXI1Slot5/0)	 Channel 1 (PXI1Slot5/1)		
0.24268992	0.001653484	0.640369594		
0.24269696	0.001653484	0.640916988		
0.242704	-0.001124016	0.641190685		
0.24271104	0.001931234	0.640916988		
0.24271808	0.003597734	0.639274805		
0.24272512	-0.000568516	0.641738079		
0.24273216	0.000820234	0.640369594		
0.2427392	0.000264734	0.640916988		
0.24274624	0.000264734	0.642285473		
0.24275328	0.000542484	0.642285473		
0.24276032	0.000820234	0.642285473		
0.24276736	0.001097984	0.640643291		
0.2427744	0.000264734	0.638727411		
0.24278144	-1.30163E-05	0.642559171		
0.24278848	0.001931234	0.641464382		
0.24279552	0.000542484	0.642559171		
0.24280256	-1.30163E-05	0.642011776		
0.2428096	0.001375734	0.642832868		
0.24281664	-1.30163E-05	0.640643291		
0.24282368	0.000820234	0.642559171		
0.24283072	0.001097984	0.640369594		
0.24283776	-1.30163E-05	0.642285473		
0.2428448	-0.001679516	0.642011776		
0.24285184	0.000820234	0.640643291		
0.24285888	0.000264734	0.640369594		
0.24286592	0.000264734	0.642832868		
0.24287296	0.000542484	0.642559171		
0.24288	0.000820234	0.641738079		
0.24288704	0.002208984	0.642011776		
0.24289408	-0.000846266	0.642832868		
0.24290112	0.000264734	0.640369594		
0.24290816	0.002486734	0.640916988		
0.2429152	0.001375734	0.640916988		
0.24292224	0.000542484	0.639822199		
0.24292928	0.001375734	0.641738079		
0.24293632	-1.30163E-05	0.642011776		
0.24294336	0.000264734	0.641738079		
0.2429504	0.001653484	0.640643291		
0.24295744	0.001097984	0.641190685		
0.24296448	-1.30163E-05	0.640369594		
0.24297152	0.000820234	0.640643291		
0.24297856	0.001375734	0.642011776		
0.2429856	-1.30163E-05	0.643106565		
0.24299264	-0.002512766	0.642285473		
0.24299968	0.001375734	0.640369594		
0.24300672	0.000820234	0.641738079		
0.24301376	0.001653484	0.642285473		
0.2430208	0.000542484	0.641738079		
0.24302784	0.000542484	0.642285473		
0.24303488	0.000542484	0.640095896		
0.24304192	0.002486734	0.642285473		
0.24304896	0.000820234	0.643380262		
0.243056	0.000542484	0.642559171		
0.24306304	0.000820234	0.640095896		
0.24307008	0.001931234	0.641738079		
0.24307712	-0.000568516	0.643380262		
0.24308416	0.002764484	0.642285473		
0.2430912	0.001097984	0.640643291		
0.24309824	0.001931234	0.641190685		
0.24310528	0.001097984	0.640643291		
0.24311232	0.000542484	0.640095896		
0.24311936	0.002486734	0.641190685		
0.2431264	0.000820234	0.642559171		
0.24313344	0.001375734	0.640916988		
0.24314048	0.001931234	0.639822199		
0.24314752	-0.001124016	0.639822199		
0.24315456	-0.000290766	0.640643291		
0.2431616	-0.001957266	0.642559171		
0.24316864	0.002486734	0.639822199		
0.24317568	0.001931234	0.642285473		
0.24318272	0.000820234	0.641464382		
0.24318976	0.000264734	0.640369594		
0.2431968	0.001097984	0.640643291		
0.24320384	0.000820234	0.641738079		
0.24321088	-1.30163E-05	0.640369594		
0.24321792	0.000264734	0.641190685		
0.24322496	0.000542484	0.640095896		
0.243232	0.000542484	0.641190685		
0.24323904	0.000820234	0.641738079		
0.24324608	0.001375734	0.638453714		
0.24325312	0.001097984	0.640916988		
0.24326016	0.002486734	0.640916988		
0.2432672	0.000542484	0.641464382		
0.24327424	0.000542484	0.640095896		
0.24328128	0.001375734	0.640369594		
0.24328832	0.000820234	0.641190685		
0.24329536	0.001375734	0.639001108		
0.2433024	0.000264734	0.640369594		
0.24330944	0.000820234	0.641190685		
0.24331648	0.000820234	0.641738079		
0.24332352	0.000542484	0.640095896		
0.24333056	0.002208984	0.640369594		
0.2433376	0.000820234	0.641738079		
0.24334464	0.002208984	0.640095896		
0.24335168	-1.30163E-05	0.639548502		
0.24335872	0.001097984	0.640916988		
0.24336576	0.000264734	0.640916988		
0.2433728	0.002208984	0.639548502		
0.24337984	0.001097984	0.641464382		
0.24338688	0.000542484	0.639548502		
0.24339392	-1.30163E-05	0.639548502		
0.24340096	0.001375734	0.642285473		
0.243408	0.000542484	0.640095896		
0.24341504	0.000542484	0.642285473		
0.24342208	0.001653484	0.640643291		
0.24342912	0.000542484	0.643653959		
0.24343616	0.001653484	0.638453714		
0.2434432	0.001375734	0.641738079		
0.24345024	0.001097984	0.640916988		
0.24345728	0.002208984	0.642285473		
0.24346432	0.000264734	0.641190685		
0.24347136	0.000820234	0.641464382		
0.2434784	0.002764484	0.638453714		
0.24348544	0.001375734	0.639822199		
0.24349248	0.001653484	0.638453714		
0.24349952	-0.000290766	0.639822199		
0.24350656	0.000264734	0.640369594		
0.2435136	-0.000568516	0.639822199		
0.24352064	0.001375734	0.641464382		
0.24352768	0.000820234	0.641738079		
0.24353472	-1.30163E-05	0.642559171		
0.24354176	0.003597734	0.635990439		
0.2435488	0.001097984	0.640095896		
0.24355584	0.000820234	0.639274805		
0.24356288	0.000820234	0.639548502		
0.24356992	0.002208984	0.640916988		
0.24357696	0.001375734	0.640643291		
0.243584	0.001931234	0.639822199		
0.24359104	0.001931234	0.641464382		
0.24359808	0.000820234	0.640095896		
0.24360512	-0.000846266	0.640095896		
0.24361216	0.000542484	0.639822199		
0.2436192	0.001931234	0.640643291		
0.24362624	0.001653484	0.640643291		
0.24363328	0.001375734	0.643653959		
0.24364032	0.000264734	0.639548502		
0.24364736	0.001375734	0.637632622		
0.2436544	0.001653484	0.640916988		
0.24366144	0.000542484	0.639822199		
0.24366848	0.002486734	0.641464382		
0.24367552	0.001097984	0.640643291		
0.24368256	0.001375734	0.641464382		
0.2436896	0.001097984	0.640095896		
0.24369664	0.000820234	0.639822199		
0.24370368	0.000264734	0.639001108		
0.24371072	0.002486734	0.640369594		
0.24371776	0.001653484	0.641190685		
0.2437248	0.001653484	0.640916988		
0.24373184	0.000264734	0.641464382		
0.24373888	-1.30163E-05	0.640369594		
0.24374592	0.002486734	0.640369594		
0.24375296	-1.30163E-05	0.642011776		
0.24376	0.000542484	0.642285473		
0.24376704	0.002208984	0.641464382		
0.24377408	-0.000290766	0.640643291		
0.24378112	0.001931234	0.639001108		
0.24378816	-1.30163E-05	0.640095896		
0.2437952	0.001931234	0.640643291		
0.24380224	0.000264734	0.640095896		
0.24380928	-0.001124016	0.642011776		
0.24381632	0.000264734	0.641190685		
0.24382336	0.000820234	0.641464382		
0.2438304	0.001375734	0.639274805		
0.24383744	0.001375734	0.640369594		
0.24384448	0.000820234	0.640916988		
0.24385152	-1.30163E-05	0.640643291		
0.24385856	-0.000290766	0.638453714		
0.2438656	0.000820234	0.640916988		
0.24387264	0.001097984	0.639548502		
0.24387968	0.002208984	0.641464382		
0.24388672	0.002486734	0.639822199		
0.24389376	0.002486734	0.640643291		
0.2439008	-0.001401766	0.640916988		
0.24390784	-0.000568516	0.640095896		
0.24391488	0.001653484	0.640916988		
0.24392192	-0.001124016	0.642011776		
0.24392896	0.000820234	0.641464382		
0.243936	0.002208984	0.639822199		
0.24394304	0.001931234	0.639274805		
0.24395008	-0.000568516	0.640643291		
0.24395712	0.000542484	0.641738079		
0.24396416	0.003042234	0.640369594		
0.2439712	0.001097984	0.640916988		
0.24397824	0.000264734	0.643653959		
0.24398528	0.000820234	0.640095896		
0.24399232	0.002764484	0.642559171		
0.24399936	-1.30163E-05	0.641464382		
0.2440064	0.000264734	0.639822199		
0.24401344	-1.30163E-05	0.641738079		
0.24402048	0.001931234	0.640369594		
0.24402752	0.001097984	0.640369594		
0.24403456	0.001375734	0.640643291		
0.2440416	0.000820234	0.640369594		
0.24404864	0.001375734	0.642285473		
0.24405568	0.001375734	0.640369594		
0.24406272	0.000542484	0.640643291		
0.24406976	0.001097984	0.640643291		
0.2440768	-0.001401766	0.643653959		
0.24408384	0.000820234	0.640643291		
0.24409088	0.001097984	0.640643291		
0.24409792	0.001653484	0.640095896		
0.24410496	0.002208984	0.640095896		
0.244112	0.001931234	0.640643291		
0.24411904	0.001375734	0.641464382		
0.24412608	-1.30163E-05	0.640643291		
0.24413312	0.000820234	0.641190685		
0.24414016	-0.001401766	0.644475051		
0.2441472	-0.001124016	0.641738079		
0.24415424	0.000264734	0.639548502		
0.24416128	0.001653484	0.639274805		
0.24416832	0.001653484	0.638453714		
0.24417536	0.000542484	0.640916988		
0.2441824	0.001653484	0.641190685		
0.24418944	-0.000846266	0.640643291		
0.24419648	0.001097984	0.641464382		
0.24420352	0.003042234	0.639822199		
0.24421056	0.000542484	0.638453714		
0.2442176	0.001097984	0.640916988		
0.24422464	-0.000568516	0.640095896		
0.24423168	0.001375734	0.640916988		
0.24423872	0.000820234	0.638453714		
0.24424576	0.001653484	0.640369594		
0.2442528	0.003319984	0.639001108		
0.24425984	0.001931234	0.642011776		
0.24426688	0.001375734	0.639274805		
0.24427392	0.002486734	0.642011776		
0.24428096	0.000820234	0.640095896		
0.244288	0.003042234	0.642559171		
0.24429504	0.001097984	0.641464382		
0.24430208	0.003319984	0.642559171		
0.24430912	0.002764484	0.641190685		
0.24431616	0.000820234	0.640095896		
0.2443232	0.002486734	0.639548502		
0.24433024	0.000264734	0.641464382		
0.24433728	0.003042234	0.642832868		
0.24434432	0.002486734	0.637632622		
0.24435136	0.001097984	0.640643291		
0.2443584	0.002208984	0.638727411		
0.24436544	0.001097984	0.641464382		
0.24437248	0.001375734	0.641738079		
0.24437952	0.001653484	0.642832868		
0.24438656	-1.30163E-05	0.640095896		
0.2443936	0.001097984	0.642285473		
0.24440064	0.001931234	0.641738079		
0.24440768	0.001653484	0.639274805		
0.24441472	0.004430984	0.636811531		
0.24442176	-1.30163E-05	0.640916988		
0.2444288	0.002486734	0.640095896		
0.24443584	0.002764484	0.641738079		
0.24444288	0.002486734	0.640643291		
0.24444992	0.001097984	0.641190685		
0.24445696	0.001375734	0.639274805		
0.244464	0.001375734	0.640643291		
0.24447104	0.000820234	0.640369594		
0.24447808	0.001931234	0.639548502		
0.24448512	-1.30163E-05	0.640916988		
0.24449216	0.001653484	0.639548502		
0.2444992	0.001653484	0.640643291		
0.24450624	0.003042234	0.639548502		
0.24451328	0.001931234	0.640369594		
0.24452032	0.001653484	0.640643291		
0.24452736	0.002486734	0.640369594		
0.2445344	-0.000290766	0.640369594		
0.24454144	0.003042234	0.639548502		
0.24454848	0.000264734	0.639001108		
0.24455552	0.002208984	0.640916988		
0.24456256	0.001653484	0.640643291		
0.2445696	-0.000568516	0.642285473		
0.24457664	0.002208984	0.635990439		
0.24458368	0.002208984	0.640095896		
0.24459072	-0.000290766	0.641190685		
0.24459776	0.001375734	0.640369594		
0.2446048	-0.000290766	0.641738079		
0.24461184	0.001097984	0.642285473		
0.24461888	0.001931234	0.640095896		
0.24462592	-1.30163E-05	0.641738079		
0.24463296	0.000820234	0.640369594		
0.24464	0.003042234	0.641464382		
0.24464704	0.000264734	0.643106565		
0.24465408	0.002208984	0.640369594		
0.24466112	0.001375734	0.640643291		
0.24466816	0.002764484	0.637906319		
0.2446752	0.001097984	0.641464382		
0.24468224	0.000542484	0.641464382		
0.24468928	-1.30163E-05	0.642559171		
0.24469632	0.000820234	0.640643291		
0.24470336	0.001375734	0.642559171		
0.2447104	0.002486734	0.642011776		
0.24471744	0.002764484	0.641464382		
0.24472448	0.000542484	0.641464382		
0.24473152	0.001931234	0.640916988		
0.24473856	0.000264734	0.639548502		
0.2447456	0.001375734	0.640643291		
0.24475264	0.002208984	0.640916988		
0.24475968	0.001653484	0.642011776		
0.24476672	0.001653484	0.641464382		
0.24477376	0.000264734	0.640916988		
0.2447808	0.000264734	0.640916988		
0.24478784	-1.30163E-05	0.640095896		
0.24479488	0.000264734	0.641190685		
0.24480192	0.002486734	0.641190685		
0.24480896	0.000542484	0.641190685		
0.244816	0.001375734	0.640643291		
0.24482304	0.001653484	0.640643291		
0.24483008	0.000820234	0.641190685		
0.24483712	-1.30163E-05	0.640369594		
0.24484416	0.000820234	0.640643291		
0.2448512	-0.001401766	0.647485719		
0.24485824	-0.001124016	0.642559171		
0.24486528	0.000820234	0.641738079		
0.24487232	0.000264734	0.641738079		
0.24487936	0.000542484	0.641464382		
0.2448864	0.001097984	0.642011776		
0.24489344	0.002486734	0.640369594		
0.24490048	0.001375734	0.642285473		
0.24490752	0.000542484	0.642285473		
0.24491456	0.000264734	0.640643291		
0.2449216	0.001931234	0.641738079		
0.24492864	0.000542484	0.640095896		
0.24493568	0.001931234	0.640369594		
0.24494272	0.000542484	0.641464382		
0.24494976	0.001931234	0.641464382		
0.2449568	0.000820234	0.642285473		
0.24496384	0.000820234	0.640369594		
0.24497088	0.001097984	0.640369594		
0.24497792	0.001375734	0.643653959		
0.24498496	0.003319984	0.641738079		
0.244992	0.002208984	0.639548502		
0.24499904	0.001931234	0.642285473		
0.24500608	0.000542484	0.640916988		
0.24501312	-1.30163E-05	0.646664628		
0.24502016	0.004153234	0.642285473		
0.2450272	0.001375734	0.642559171		
0.24503424	-0.000290766	0.642011776		
0.24504128	0.001097984	0.641464382		
0.24504832	0.000820234	0.642559171		
0.24505536	0.000542484	0.640916988		
0.2450624	0.002208984	0.641738079		
0.24506944	0.000264734	0.642011776		
0.24507648	0.001375734	0.641464382		
0.24508352	0.001375734	0.642285473		
0.24509056	0.003042234	0.641464382		
0.2450976	0.002764484	0.641190685		
0.24510464	0.001931234	0.643106565		
0.24511168	0.001931234	0.642559171		
0.24511872	0.001375734	0.642011776		
0.24512576	0.001375734	0.639548502		
0.2451328	-0.000290766	0.643380262		
0.24513984	0.002764484	0.641464382		
0.24514688	0.002208984	0.642011776		
0.24515392	0.001097984	0.640095896		
0.24516096	0.000820234	0.642285473		
0.245168	0.002486734	0.640095896		
0.24517504	0.003042234	0.642832868		
0.24518208	0.001097984	0.643653959		
0.24518912	0.001375734	0.642832868		
0.24519616	0.002764484	0.642285473		
0.2452032	0.001653484	0.642285473		
0.24521024	0.002486734	0.642559171		
0.24521728	-0.000290766	0.640916988		
0.24522432	0.002208984	0.642011776		
0.24523136	0.001653484	0.640643291		
0.2452384	0.000820234	0.641190685		
0.24524544	-1.30163E-05	0.640095896		
0.24525248	0.001931234	0.640916988		
0.24525952	0.002208984	0.640916988		
0.24526656	-0.001401766	0.642832868		
0.2452736	0.002208984	0.640643291		
0.24528064	0.002208984	0.640095896		
0.24528768	0.003597734	0.637906319		
0.24529472	-1.30163E-05	0.641190685		
0.24530176	0.001653484	0.641190685		
0.2453088	0.000820234	0.640916988		
0.24531584	0.001653484	0.641190685		
0.24532288	0.000542484	0.641738079		
0.24532992	0.000820234	0.643106565		
0.24533696	0.003042234	0.642011776		
0.245344	0.000820234	0.641190685		
0.24535104	0.001653484	0.642011776		
0.24535808	0.002486734	0.642011776		
0.24536512	0.001931234	0.641464382		
0.24537216	0.001097984	0.642011776		
0.2453792	0.001653484	0.641464382		
0.24538624	0.001097984	0.642011776		
0.24539328	0.001097984	0.642285473		
0.24540032	0.000542484	0.642285473		
0.24540736	0.002208984	0.640095896		
0.2454144	0.000820234	0.642559171		
0.24542144	0.001653484	0.642285473		
0.24542848	0.000820234	0.642559171		
0.24543552	0.001097984	0.640916988		
0.24544256	0.001375734	0.642011776		
0.2454496	0.001931234	0.635443045		
0.24545664	-1.30163E-05	0.640095896		
0.24546368	0.001931234	0.642559171		
0.24547072	0.001375734	0.642285473		
0.24547776	0.000264734	0.642011776		
0.2454848	0.001931234	0.642011776		
0.24549184	0.003042234	0.641464382		
0.24549888	0.002486734	0.641738079		
0.24550592	0.001097984	0.640369594		
0.24551296	0.002208984	0.639822199		
0.24552	0.002486734	0.639548502		
0.24552704	0.001375734	0.640916988		
0.24553408	0.001653484	0.643380262		
0.24554112	0.001097984	0.641190685		
0.24554816	0.001653484	0.640916988		
0.2455552	0.000264734	0.641738079		
0.24556224	0.000820234	0.644748748		
0.24556928	-0.000568516	0.641190685		
0.24557632	0.003042234	0.643106565		
0.24558336	0.001931234	0.641738079		
0.2455904	0.001375734	0.641190685		
0.24559744	0.001097984	0.641738079		
0.24560448	0.001653484	0.642559171		
0.24561152	0.002486734	0.643927656		
0.24561856	0.001097984	0.642559171		
0.2456256	0.001375734	0.641464382		
0.24563264	0.003597734	0.640369594		
0.24563968	0.001653484	0.640369594		
0.24564672	0.001097984	0.640916988		
0.24565376	0.001375734	0.640643291		
0.2456608	0.001931234	0.640369594		
0.24566784	0.000820234	0.639274805		
0.24567488	0.000264734	0.641464382		
0.24568192	0.001931234	0.639274805		
0.24568896	0.000264734	0.641190685		
0.245696	0.002208984	0.640916988		
0.24570304	0.002208984	0.642832868		
0.24571008	0.001653484	0.638453714		
0.24571712	0.001931234	0.641464382		
0.24572416	-0.001124016	0.645569839		
0.2457312	0.001653484	0.640643291		
0.24573824	0.000542484	0.641464382		
0.24574528	0.002764484	0.639001108		
0.24575232	0.001931234	0.643106565		
0.24575936	0.000542484	0.641738079		
0.2457664	0.002208984	0.643653959		
0.24577344	-0.000568516	0.644475051		
0.24578048	0.002208984	0.643380262		
0.24578752	0.001097984	0.642011776		
0.24579456	0.001931234	0.642285473		
0.2458016	0.000542484	0.642559171		
0.24580864	0.002208984	0.642559171		
0.24581568	0.001375734	0.641464382		
0.24582272	0.002208984	0.640916988		
0.24582976	0.000820234	0.642011776		
0.2458368	0.001097984	0.638453714		
0.24584384	0.002486734	0.641464382		
0.24585088	0.001931234	0.638180016		
0.24585792	0.001653484	0.641190685		
0.24586496	0.001653484	0.641738079		
0.245872	0.000264734	0.639548502		
0.24587904	0.000820234	0.641464382		
0.24588608	0.000264734	0.642011776		
0.24589312	0.001653484	0.640643291		
0.24590016	-0.000290766	0.641738079		
0.2459072	0.004708734	0.636537834		
0.24591424	0.001653484	0.639822199		
0.24592128	0.001375734	0.640916988		
0.24592832	-1.30163E-05	0.641738079		
0.24593536	0.001931234	0.640916988		
0.2459424	0.002764484	0.642832868		
0.24594944	0.000820234	0.642285473		
0.24595648	-1.30163E-05	0.640095896		
0.24596352	0.001931234	0.643653959		
0.24597056	0.001375734	0.642559171		
0.2459776	0.001931234	0.640643291		
0.24598464	0.001653484	0.642285473		
0.24599168	0.000542484	0.640369594		
0.24599872	0.003597734	0.639822199		
0.24600576	0.001375734	0.639548502		
0.2460128	0.003042234	0.640916988		
0.24601984	0.002486734	0.640095896		
0.24602688	0.000820234	0.640643291		
0.24603392	0.002764484	0.641190685		
0.24604096	0.002208984	0.640369594		
0.246048	0.001097984	0.638453714		
0.24605504	0.001097984	0.640369594		
0.24606208	0.003597734	0.640369594		
0.24606912	0.003597734	0.640643291		
0.24607616	0.000542484	0.640369594		
0.2460832	0.001375734	0.641190685		
0.24609024	0.001653484	0.641738079		
0.24609728	0.000820234	0.642832868		
0.24610432	0.002208984	0.637906319		
0.24611136	0.001375734	0.642285473		
0.2461184	0.000820234	0.641464382		
0.24612544	0.000820234	0.640643291		
0.24613248	0.001653484	0.640095896		
0.24613952	0.001097984	0.640916988		
0.24614656	0.002208984	0.640369594		
0.2461536	0.002208984	0.640643291		
0.24616064	0.004430984	0.640095896		
0.24616768	0.002208984	0.640916988		
0.24617472	0.001653484	0.641464382		
0.24618176	0.001653484	0.639822199		
0.2461888	0.001653484	0.642285473		
0.24619584	0.001375734	0.641190685		
0.24620288	0.000820234	0.640369594		
0.24620992	0.001097984	0.641464382		
0.24621696	0.002486734	0.642011776		
0.246224	0.000542484	0.640369594		
0.24623104	0.001653484	0.642011776		
0.24623808	0.001097984	0.640095896		
0.24624512	0.000542484	0.642011776		
0.24625216	0.001653484	0.639548502		
0.2462592	0.001653484	0.642285473		
0.24626624	-0.000568516	0.641464382		
0.24627328	0.002764484	0.640095896		
0.24628032	0.001097984	0.641464382		
0.24628736	0.002764484	0.641190685		
0.2462944	-1.30163E-05	0.640916988		
0.24630144	-0.000290766	0.642285473		
0.24630848	-0.000290766	0.643927656		
0.24631552	0.002486734	0.643380262		
0.24632256	0.000820234	0.640643291		
0.2463296	0.002486734	0.642285473		
0.24633664	0.002486734	0.642559171		
0.24634368	-0.000846266	0.639822199		
0.24635072	0.000264734	0.641190685		
0.24635776	0.001097984	0.641738079		
0.2463648	0.002208984	0.642559171		
0.24637184	0.003597734	0.642559171		
0.24637888	-0.000290766	0.640095896		
0.24638592	0.000542484	0.641464382		
0.24639296	0.001931234	0.641738079		
0.2464	0.001375734	0.642832868		
0.24640704	0.000264734	0.640095896		
0.24641408	0.001931234	0.643653959		
0.24642112	0.001375734	0.642559171		
0.24642816	0.002486734	0.640643291		
0.2464352	-0.000290766	0.645022445		
0.24644224	0.002486734	0.641464382		
0.24644928	0.001097984	0.643106565		
0.24645632	0.002208984	0.641190685		
0.24646336	0.001375734	0.641738079		
0.2464704	0.002486734	0.642559171		
0.24647744	0.001097984	0.642011776		
0.24648448	0.000264734	0.642011776		
0.24649152	0.000820234	0.643927656		
0.24649856	0.002208984	0.642832868		
0.2465056	0.001653484	0.641738079		
0.24651264	0.000542484	0.640095896		
0.24651968	0.002486734	0.641190685		
0.24652672	0.001653484	0.641464382		
0.24653376	-0.000290766	0.640369594		
0.2465408	-0.001401766	0.641464382		
0.24654784	-0.000290766	0.640916988		
0.24655488	0.001097984	0.641190685		
0.24656192	0.001097984	0.640643291		
0.24656896	-0.000290766	0.639822199		
0.246576	0.003319984	0.640369594		
0.24658304	0.001097984	0.640916988		
0.24659008	0.001097984	0.640643291		
0.24659712	-0.001679516	0.643380262		
0.24660416	0.002208984	0.641464382		
0.2466112	0.001653484	0.642559171		
0.24661824	0.001931234	0.641190685		
0.24662528	0.002486734	0.642011776		
0.24663232	0.000820234	0.640916988		
0.24663936	0.000820234	0.641190685		
0.2466464	0.002486734	0.640643291		
0.24665344	0.002486734	0.642559171		
0.24666048	0.001097984	0.642832868		
0.24666752	0.003319984	0.641464382		
0.24667456	-1.30163E-05	0.641464382		
0.2466816	0.000820234	0.642011776		
0.24668864	0.001375734	0.638727411		
0.24669568	-0.000290766	0.641464382		
0.24670272	0.000264734	0.641738079		
0.24670976	0.001097984	0.644201353		
0.2467168	0.000542484	0.641464382		
0.24672384	0.001097984	0.639822199		
0.24673088	0.000542484	0.641190685		
0.24673792	0.000264734	0.641464382		
0.24674496	0.000264734	0.641464382		
0.246752	0.001375734	0.641464382		
0.24675904	0.000820234	0.638453714		
0.24676608	0.001375734	0.640095896		
0.24677312	0.002764484	0.642011776		
0.24678016	0.002208984	0.641190685		
0.2467872	0.000542484	0.640095896		
0.24679424	0.002208984	0.640369594		
0.24680128	0.001097984	0.640643291		
0.24680832	0.001097984	0.638453714		
0.24681536	0.000542484	0.640643291		
0.2468224	0.000264734	0.643927656		
0.24682944	0.000820234	0.640916988		
0.24683648	0.001375734	0.642832868		
0.24684352	0.001653484	0.640369594		
0.24685056	0.001931234	0.641190685		
0.2468576	0.000542484	0.642011776		
0.24686464	0.000264734	0.640643291		
0.24687168	0.003319984	0.639822199		
0.24687872	-1.30163E-05	0.641464382		
0.24688576	-1.30163E-05	0.642559171		
0.2468928	0.001931234	0.640643291		
0.24689984	0.000820234	0.641738079		
0.24690688	0.001375734	0.641190685		
0.24691392	0.002764484	0.642011776		
0.24692096	-0.000290766	0.641738079		
0.246928	0.001653484	0.639001108		
0.24693504	0.000264734	0.640643291		
0.24694208	0.000264734	0.642011776		
0.24694912	0.000820234	0.639001108		
0.24695616	0.002208984	0.640916988		
0.2469632	0.001097984	0.640916988		
0.24697024	0.001097984	0.640369594		
0.24697728	0.001097984	0.641464382		
0.24698432	0.001931234	0.638180016		
0.24699136	0.000820234	0.640369594		
0.2469984	0.000542484	0.640369594		
0.24700544	0.002486734	0.641738079		
0.24701248	0.001653484	0.640916988		
0.24701952	0.001653484	0.640643291		
0.24702656	0.001375734	0.640369594		
0.2470336	0.003875484	0.640643291		
0.24704064	0.001097984	0.639274805		
0.24704768	0.000820234	0.641738079		
0.24705472	0.000820234	0.639001108		
0.24706176	0.000820234	0.642559171		
0.2470688	-0.000568516	0.639001108		
0.24707584	0.001931234	0.642832868		
0.24708288	0.000264734	0.641464382		
0.24708992	0.002764484	0.638453714		
0.24709696	0.001375734	0.640369594		
0.247104	0.000820234	0.639822199		
0.24711104	0.001097984	0.642559171		
0.24711808	0.001653484	0.640095896		
0.24712512	0.000542484	0.640095896		
0.24713216	0.000820234	0.642285473		
0.2471392	-1.30163E-05	0.640369594		
0.24714624	0.003319984	0.640095896		
0.24715328	0.001375734	0.641464382		
0.24716032	0.000542484	0.642011776		
0.24716736	0.000820234	0.639822199		
0.2471744	0.000264734	0.639822199		
0.24718144	0.001097984	0.642011776		
0.24718848	0.001375734	0.640916988		
0.24719552	-0.000846266	0.640916988		
0.24720256	0.000820234	0.640916988		
0.2472096	0.002486734	0.639274805		
0.24721664	0.002208984	0.641190685		
0.24722368	0.002764484	0.641464382		
0.24723072	0.000542484	0.640095896		
0.24723776	0.000264734	0.641464382		
0.2472448	0.002764484	0.639001108		
0.24725184	0.001097984	0.640643291		
0.24725888	0.000820234	0.639822199		
0.24726592	-1.30163E-05	0.640095896		
0.24727296	0.001375734	0.641464382		
0.24728	0.001097984	0.641738079		
0.24728704	0.000820234	0.643106565		
0.24729408	0.001931234	0.642011776		
0.24730112	-0.000290766	0.641464382		
0.24730816	-1.30163E-05	0.640916988		
0.2473152	0.000542484	0.639548502		
0.24732224	0.000542484	0.640369594		
0.24732928	-1.30163E-05	0.639822199		
0.24733632	0.002764484	0.640369594		
0.24734336	0.000820234	0.640916988		
0.2473504	-0.000290766	0.643106565		
0.24735744	0.001097984	0.640369594		
0.24736448	-0.000290766	0.642832868		
0.24737152	0.000264734	0.641464382		
0.24737856	0.000820234	0.640369594		
0.2473856	0.001097984	0.640643291		
0.24739264	-0.000290766	0.641190685		
0.24739968	0.002764484	0.641464382		
0.24740672	0.001375734	0.642011776		
0.24741376	0.001375734	0.641464382		
0.2474208	-0.000290766	0.643653959		
0.24742784	0.000820234	0.641190685		
0.24743488	0.000542484	0.642559171		
0.24744192	0.000820234	0.641464382		
0.24744896	0.000820234	0.640643291		
0.247456	0.000542484	0.640095896		
0.24746304	0.001931234	0.641190685		
0.24747008	-0.002790516	0.642011776		
0.24747712	0.001931234	0.640369594		
0.24748416	0.001375734	0.639822199		
0.2474912	-0.000568516	0.641738079		
0.24749824	0.001931234	0.642559171		
0.24750528	0.001931234	0.641738079		
0.24751232	-1.30163E-05	0.639274805		
0.24751936	0.000542484	0.641190685		
0.2475264	0.000542484	0.643380262		
0.24753344	0.000264734	0.642559171		
0.24754048	-1.30163E-05	0.642559171		
0.24754752	0.000264734	0.640095896		
0.24755456	0.001097984	0.642832868		
0.2475616	0.001097984	0.640916988		
0.24756864	0.001097984	0.641190685		
0.24757568	0.000820234	0.641190685		
0.24758272	-0.001679516	0.642832868		
0.24758976	0.001375734	0.640916988		
0.2475968	0.000820234	0.640643291		
0.24760384	0.005541984	0.636264136		
0.24761088	0.001653484	0.639548502		
0.24761792	-0.000290766	0.640369594		
0.24762496	-0.000846266	0.640643291		
0.247632	0.000820234	0.642285473		
0.24763904	0.000264734	0.640095896		
0.24764608	0.000264734	0.637906319		
0.24765312	0.001653484	0.640643291		
0.24766016	0.001097984	0.640369594		
0.2476672	0.001375734	0.640916988		
0.24767424	0.001653484	0.640369594		
0.24768128	0.000820234	0.639548502		
0.24768832	0.001931234	0.640369594		
0.24769536	0.001931234	0.638727411		
0.2477024	0.001375734	0.640369594		
0.24770944	0.000264734	0.640095896		
0.24771648	0.001097984	0.641190685		
0.24772352	0.000820234	0.640369594		
0.24773056	0.001653484	0.639274805		
0.2477376	-0.000290766	0.642285473		
0.24774464	0.001375734	0.642285473		
0.24775168	0.001097984	0.640643291		
